file_id;window_id;true_state;pred_state;proba_normal;proba_pre_attack;proba_attack
IQ_2024-04-20T22-07-28_554587464.json;2;0;0;0,993937;0,0056655216;0,00039740794
IQ_2024-04-20T22-07-28_554587464.json;3;0;0;0,88475573;0,114103965;0,001140249
IQ_2024-04-20T22-07-31_944364941.json;0;0;0;0,59398526;0,4040852;0,0019295189
IQ_2024-04-20T22-07-31_944364941.json;1;1;0;0,87970376;0,117485985;0,0028103024
IQ_2024-04-20T22-07-31_944364941.json;2;0;0;0,7540342;0,24455543;0,0014103774
IQ_2024-04-20T22-07-31_944364941.json;3;0;0;0,9004744;0,08901372;0,010511812
IQ_2024-04-20T22-07-35_506729085.json;0;1;0;0,95770586;0,009765708;0,032528505
IQ_2024-04-20T22-07-35_506729085.json;1;0;0;0,9735345;0,025261508;0,0012039439
IQ_2024-04-20T22-07-35_506729085.json;2;0;1;0,28325796;0,71180046;0,00494163
IQ_2024-04-20T22-07-35_506729085.json;3;0;0;0,938759;0,05815725;0,0030837527
IQ_2024-04-20T22-07-38_938591990.json;0;0;0;0,72275937;0,27488184;0,0023587823
IQ_2024-04-20T22-07-38_938591990.json;1;0;0;0,9166395;0,08162244;0,0017380408
IQ_2024-04-20T22-07-38_938591990.json;2;0;0;0,91738904;0,06448878;0,01812211
IQ_2024-04-20T22-07-38_938591990.json;3;0;0;0,8956443;0,08064726;0,023708355
IQ_2024-04-20T22-07-42_360221961.json;0;0;0;0,8460324;0,14607966;0,007887975
IQ_2024-04-20T22-07-42_360221961.json;1;0;0;0,9878414;0,010762647;0,0013959808
IQ_2024-04-20T22-07-42_360221961.json;2;0;0;0,97201115;0,026986998;0,0010018531
IQ_2024-04-20T22-07-42_360221961.json;3;0;0;0,90158516;0,09600413;0,0024106796
IQ_2024-04-20T22-07-45_910684043.json;0;1;1;0,3600832;0,63900155;0,00091524236
IQ_2024-04-20T22-07-45_910684043.json;1;0;0;0,96809;0,031851545;5,8509457e-05
IQ_2024-04-20T22-07-45_910684043.json;2;0;0;0,5456035;0,4530715;0,0013249746
IQ_2024-04-20T22-07-45_910684043.json;3;1;1;0,41956526;0,57839847;0,0020362255
IQ_2024-04-20T22-07-49_329155147.json;0;1;1;0,18584138;0,81341356;0,0007450892
IQ_2024-04-20T22-07-49_329155147.json;1;1;1;0,13585214;0,8637832;0,0003646188
IQ_2024-04-20T22-07-49_329155147.json;2;1;0;0,8306586;0,1691564;0,00018493719
IQ_2024-04-20T22-07-49_329155147.json;3;0;0;0,9413896;0,05741228;0,0011981125
IQ_2024-04-20T22-07-52_735527384.json;0;0;1;0,24429597;0,75404125;0,0016627474
IQ_2024-04-20T22-07-52_735527384.json;1;1;1;0,22997865;0,76960766;0,00041372117
IQ_2024-04-20T22-07-52_735527384.json;2;0;0;0,98777974;0,004487174;0,0077330084
IQ_2024-04-20T22-07-52_735527384.json;3;0;0;0,9272256;0,069139734;0,0036347106
IQ_2024-04-20T22-07-56_173717989.json;0;0;0;0,9405047;0,0336276;0,02586774
IQ_2024-04-20T22-07-56_173717989.json;1;1;0;0,77794504;0,21606001;0,005994976
IQ_2024-04-20T22-07-56_173717989.json;2;0;0;0,96068275;0,039034236;0,00028297902
IQ_2024-04-20T22-07-56_173717989.json;3;0;0;0,8168453;0,17043197;0,012722782
IQ_2024-04-20T22-07-59_758889864.json;0;0;0;0,8883467;0,10901324;0,0026400269
IQ_2024-04-20T22-07-59_758889864.json;1;0;0;0,90136623;0,0941047;0,0045290207
IQ_2024-04-20T22-07-59_758889864.json;2;0;0;0,97464967;0,023770398;0,0015798773
IQ_2024-04-20T22-07-59_758889864.json;3;0;0;0,88566697;0,11348657;0,00084644294
IQ_2024-04-20T22-08-03_289440131.json;0;1;0;0,7755704;0,21937267;0,005056922
IQ_2024-04-20T22-08-03_289440131.json;1;0;0;0,85872984;0,1411457;0,00012448177
IQ_2024-04-20T22-08-03_289440131.json;2;0;0;0,8703744;0,12937663;0,0002490528
IQ_2024-04-20T22-08-03_289440131.json;3;0;0;0,98832905;0,011655451;1,546468e-05
IQ_2024-04-20T22-08-06_834280382.json;0;0;0;0,78503585;0,2144838;0,0004803585
IQ_2024-04-20T22-08-06_834280382.json;1;0;0;0,9385115;0,060975738;0,0005127865
IQ_2024-04-20T22-08-06_834280382.json;2;0;0;0,9958865;0,0018022093;0,0023113496
IQ_2024-04-20T22-08-06_834280382.json;3;0;0;0,72109854;0,27074727;0,008154108
IQ_2024-04-20T22-08-10_365119517.json;0;0;0;0,982379;0,012738863;0,00488213
IQ_2024-04-20T22-08-10_365119517.json;1;1;1;0,1396811;0,8568911;0,0034278615
IQ_2024-04-20T22-08-10_365119517.json;2;0;0;0,64582473;0,35217434;0,0020009005
IQ_2024-04-20T22-08-10_365119517.json;3;1;1;0,096837424;0,9030374;0,00012511919
IQ_2024-04-20T22-08-13_797895645.json;0;0;1;0,45757085;0,54239196;3,7209782e-05
IQ_2024-04-20T22-08-13_797895645.json;1;0;0;0,9959912;0,0016018418;0,0024069862
IQ_2024-04-20T22-08-13_797895645.json;2;0;0;0,8766035;0,113240026;0,01015646
IQ_2024-04-20T22-08-13_797895645.json;3;0;0;0,9799866;0,015806252;0,004207175
IQ_2024-04-20T22-08-17_207166134.json;0;0;0;0,9942597;0,0048311576;0,00090906746
IQ_2024-04-20T22-08-17_207166134.json;1;0;0;0,9660081;0,0006267424;0,033365168
IQ_2024-04-20T22-08-17_207166134.json;2;0;0;0,97614574;0,009363932;0,01449034
IQ_2024-04-20T22-08-17_207166134.json;3;0;0;0,9240603;0,06358145;0,0123582175
IQ_2024-04-20T22-08-20_767391433.json;0;1;1;0,4380803;0,5153237;0,046595972
IQ_2024-04-20T22-08-20_767391433.json;1;0;0;0,9217942;0,030898659;0,047307257
IQ_2024-04-20T22-08-20_767391433.json;2;0;0;0,5284754;0,46502715;0,0064974884
IQ_2024-04-20T22-08-20_767391433.json;3;0;0;0,99163604;0,0064079985;0,0019559236
IQ_2024-04-20T22-08-24_175920530.json;0;1;1;0,2763717;0,7208878;0,0027404784
IQ_2024-04-20T22-08-24_175920530.json;1;1;1;0,09897997;0,9009033;0,00011677447
IQ_2024-04-20T22-08-24_175920530.json;2;1;1;0,06778394;0,93123925;0,0009767715
IQ_2024-04-20T22-08-24_175920530.json;3;0;1;0,028671212;0,9711601;0,00016869158
IQ_2024-04-20T22-08-27_631858434.json;0;0;0;0,9818139;0,018103736;8,243704e-05
IQ_2024-04-20T22-08-27_631858434.json;1;0;0;0,9840471;0,015836077;0,00011681346
IQ_2024-04-20T22-08-27_631858434.json;2;0;0;0,90454626;0,09500526;0,00044847478
IQ_2024-04-20T22-08-27_631858434.json;3;0;0;0,99532855;0,004338002;0,00033343033
IQ_2024-04-20T22-08-31_168574538.json;0;0;1;0,48921335;0,5096259;0,0011607661
IQ_2024-04-20T22-08-31_168574538.json;1;0;0;0,99302155;0,0069272094;5,1254112e-05
IQ_2024-04-20T22-08-31_168574538.json;2;0;0;0,98353034;0,015423132;0,0010465746
IQ_2024-04-20T22-08-31_168574538.json;3;0;0;0,9917036;0,0022836146;0,0060127093
IQ_2024-04-20T22-08-34_590066766.json;0;0;0;0,9281464;0,06644318;0,0054104137
IQ_2024-04-20T22-08-34_590066766.json;1;0;0;0,8058972;0,18905845;0,0050444114
IQ_2024-04-20T22-08-34_590066766.json;2;0;0;0,99399287;0,0037700664;0,002236986
IQ_2024-04-20T22-08-34_590066766.json;3;0;0;0,9001035;0,0052878135;0,094608754
IQ_2024-04-20T22-08-38_35872889.json;0;1;1;0,45096952;0,54523045;0,0038000108
IQ_2024-04-20T22-08-38_35872889.json;1;0;0;0,9945708;0,005177683;0,00025148352
IQ_2024-04-20T22-08-38_35872889.json;2;0;0;0,9629195;0,03667811;0,000402473
IQ_2024-04-20T22-08-38_35872889.json;3;0;0;0,6954614;0,3039594;0,000579264
IQ_2024-04-20T22-08-41_586572438.json;0;0;0;0,7262921;0,25566778;0,018040182
IQ_2024-04-20T22-08-41_586572438.json;1;1;1;0,23957258;0,75580424;0,004623105
IQ_2024-04-20T22-08-41_586572438.json;2;0;0;0,840454;0,15343988;0,006106166
IQ_2024-04-20T22-08-41_586572438.json;3;0;0;0,9183223;0,0808393;0,0008383804
IQ_2024-04-20T22-08-44_999050145.json;0;0;0;0,97439665;0,017579202;0,008024188
IQ_2024-04-20T22-08-44_999050145.json;1;0;0;0,9851328;0,012019442;0,0028477004
IQ_2024-04-20T22-08-44_999050145.json;2;0;0;0,8176944;0,1818569;0,00044860144
IQ_2024-04-20T22-08-44_999050145.json;3;0;0;0,9578314;0,04196085;0,00020770129
IQ_2024-04-20T22-08-48_408065920.json;0;1;0;0,6224402;0,37718052;0,0003792064
IQ_2024-04-20T22-08-48_408065920.json;1;0;0;0,9171051;0,08243398;0,00046088884
IQ_2024-04-20T22-08-48_408065920.json;2;1;0;0,9641422;0,034657665;0,0012001044
IQ_2024-04-20T22-08-48_408065920.json;3;1;1;0,08609451;0,91247547;0,0014299703
IQ_2024-04-20T22-08-51_824954358.json;0;1;1;0,12242084;0,876249;0,0013301542
IQ_2024-04-20T22-08-51_824954358.json;1;1;1;0,16899307;0,8306722;0,00033471806
IQ_2024-04-20T22-08-51_824954358.json;2;0;0;0,66707104;0,33279726;0,0001317164
IQ_2024-04-20T22-08-51_824954358.json;3;0;0;0,98736215;0,0124146845;0,00022320724
IQ_2024-04-20T22-08-55_360348502.json;0;1;1;0,11912992;0,87626475;0,00460529
IQ_2024-04-20T22-08-55_360348502.json;1;0;0;0,714575;0,28246164;0,0029634172
IQ_2024-04-20T22-08-55_360348502.json;2;0;0;0,9910102;0,008658895;0,00033084714
IQ_2024-04-20T22-08-55_360348502.json;3;1;0;0,6325325;0,35740784;0,01005965
IQ_2024-04-20T22-08-58_776208709.json;0;1;1;0,0503066;0,9474743;0,0022190877
IQ_2024-04-20T22-08-58_776208709.json;1;0;1;0,130145;0,8685098;0,0013452006
IQ_2024-04-20T22-08-58_776208709.json;2;0;1;0,49257934;0,50700647;0,0004141115
IQ_2024-04-20T22-08-58_776208709.json;3;1;1;0,2021942;0,7959459;0,0018599662
IQ_2024-04-20T22-09-02_200786625.json;0;1;1;0,43275702;0,552304;0,01493901
IQ_2024-04-20T22-09-02_200786625.json;1;0;0;0,9093752;0,08258702;0,00803773
IQ_2024-04-20T22-09-02_200786625.json;2;0;1;0,44097963;0,55640924;0,0026110937
IQ_2024-04-20T22-09-02_200786625.json;3;0;0;0,8789391;0,12068476;0,0003761736
IQ_2024-04-20T22-09-05_609363328.json;0;1;0;0,6448619;0,3525339;0,0026041619
IQ_2024-04-20T22-09-05_609363328.json;1;0;0;0,60846955;0,39129853;0,00023196136
IQ_2024-04-20T22-09-05_609363328.json;2;0;0;0,5492626;0,4467206;0,0040168352
IQ_2024-04-20T22-09-05_609363328.json;3;0;0;0,69477654;0,3041779;0,001045553
IQ_2024-04-20T22-09-09_19954146.json;0;1;1;0,22929484;0,76645494;0,0042501916
IQ_2024-04-20T22-09-09_19954146.json;1;1;1;0,42386448;0,575706;0,0004294068
IQ_2024-04-20T22-09-09_19954146.json;2;1;1;0,33681497;0,66007656;0,0031084516
IQ_2024-04-20T22-09-09_19954146.json;3;1;1;0,28156555;0,71813625;0,00029819756
IQ_2024-04-20T22-09-12_462463980.json;0;1;1;0,15674372;0,8426739;0,00058240106
IQ_2024-04-20T22-09-12_462463980.json;1;0;0;0,6476426;0,35153636;0,00082098704
IQ_2024-04-20T22-09-12_462463980.json;2;0;0;0,68618196;0,3116871;0,0021309492
IQ_2024-04-20T22-09-12_462463980.json;3;0;1;0,40720418;0,591112;0,0016838067
IQ_2024-04-20T22-09-16_9536885.json;0;0;0;0,846306;0,15208332;0,0016106763
IQ_2024-04-20T22-09-16_9536885.json;1;0;0;0,6139995;0,38465133;0,0013491926
IQ_2024-04-20T22-09-16_9536885.json;2;0;0;0,76702887;0,23154606;0,0014250607
IQ_2024-04-20T22-09-16_9536885.json;3;0;0;0,6374453;0,36214393;0,00041069635
IQ_2024-04-20T22-09-19_412924005.json;0;1;0;0,7057698;0,29362023;0,00060999376
IQ_2024-04-20T22-09-19_412924005.json;1;1;1;0,08659285;0,91331667;9,045771e-05
IQ_2024-04-20T22-09-19_412924005.json;2;0;0;0,78489643;0,21507026;3,333386e-05
IQ_2024-04-20T22-09-19_412924005.json;3;1;0;0,6748059;0,32514292;5,1175844e-05
IQ_2024-04-20T22-09-22_967874657.json;0;1;0;0,8700655;0,12972216;0,00021228266
IQ_2024-04-20T22-09-22_967874657.json;1;0;0;0,92129695;0,07713454;0,0015684773
IQ_2024-04-20T22-09-22_967874657.json;2;0;0;0,99390936;0,0019323936;0,004158324
IQ_2024-04-20T22-09-22_967874657.json;3;0;0;0,6426564;0,34182474;0,015518838
IQ_2024-04-20T22-09-26_393899421.json;0;1;1;0,05519532;0,9432058;0,0015989334
IQ_2024-04-20T22-09-26_393899421.json;1;0;0;0,93704474;0,06288129;7,3920906e-05
IQ_2024-04-20T22-09-26_393899421.json;2;0;1;0,2412958;0,7582751;0,00042909454
IQ_2024-04-20T22-09-26_393899421.json;3;0;0;0,839042;0,16053677;0,00042119506
IQ_2024-04-20T22-09-29_953104596.json;0;0;0;0,80587596;0,19167387;0,0024500997
IQ_2024-04-20T22-09-29_953104596.json;1;0;0;0,94482934;0,05440429;0,00076637615
IQ_2024-04-20T22-09-29_953104596.json;2;0;0;0,92995405;0,06554051;0,004505405
IQ_2024-04-20T22-09-29_953104596.json;3;0;0;0,6006345;0,32689404;0,07247146
IQ_2024-04-20T22-09-33_494050146.json;0;0;1;0,32307512;0,6619797;0,014945147
IQ_2024-04-20T22-09-33_494050146.json;1;1;1;0,4546184;0,5442796;0,0011019873
IQ_2024-04-20T22-09-33_494050146.json;2;0;0;0,6279362;0,37108105;0,0009827206
IQ_2024-04-20T22-09-33_494050146.json;3;1;1;0,13966884;0,8601624;0,00016880104
IQ_2024-04-20T22-09-36_905381453.json;0;1;1;0,03217107;0,96762556;0,00020341117
IQ_2024-04-20T22-09-36_905381453.json;1;1;1;0,25371546;0,7457038;0,0005807602
IQ_2024-04-20T22-09-36_905381453.json;2;0;0;0,9169936;0,08267709;0,0003292419
IQ_2024-04-20T22-09-36_905381453.json;3;0;0;0,9927032;0,0069779973;0,00031884568
IQ_2024-04-20T22-09-40_303580426.json;0;0;0;0,6182614;0,37901962;0,002719
IQ_2024-04-20T22-09-40_303580426.json;1;0;1;0,4553601;0,5365297;0,008110123
IQ_2024-04-20T22-09-40_303580426.json;2;0;0;0,8228706;0,17610867;0,0010206479
IQ_2024-04-20T22-09-40_303580426.json;3;0;0;0,7819444;0,21752019;0,000535426
IQ_2024-04-20T22-09-43_704220254.json;0;0;0;0,8552151;0,14449862;0,00028628734
IQ_2024-04-20T22-09-43_704220254.json;1;0;0;0,54642713;0,451773;0,0017999209
IQ_2024-04-20T22-09-43_704220254.json;2;0;0;0,99122846;0,008537294;0,0002342029
IQ_2024-04-20T22-09-43_704220254.json;3;0;0;0,7488799;0,24479882;0,00632125
IQ_2024-04-20T22-09-47_250447035.json;0;1;0;0,5783334;0,4185944;0,003072147
IQ_2024-04-20T22-09-47_250447035.json;1;0;0;0,9809955;0,017733766;0,0012706993
IQ_2024-04-20T22-09-47_250447035.json;2;1;0;0,9839712;0,015178051;0,0008508095
IQ_2024-04-20T22-09-47_250447035.json;3;0;0;0,9789645;0,020789137;0,00024635773
IQ_2024-04-20T22-09-50_796613194.json;0;0;0;0,940372;0,057847433;0,0017806338
IQ_2024-04-20T22-09-50_796613194.json;1;0;0;0,98610026;0,011553082;0,0023466893
IQ_2024-04-20T22-09-50_796613194.json;2;0;0;0,90074396;0,09804617;0,0012098246
IQ_2024-04-20T22-09-50_796613194.json;3;0;0;0,973826;0,025528274;0,00064583175
IQ_2024-04-20T22-09-54_199481174.json;0;0;0;0,9895928;0,0098982025;0,0005090293
IQ_2024-04-20T22-09-54_199481174.json;1;0;0;0,9910334;0,008607656;0,00035889
IQ_2024-04-20T22-09-54_199481174.json;2;0;0;0,92584896;0,073845;0,00030608094
IQ_2024-04-20T22-09-54_199481174.json;3;0;0;0,84841096;0,15126576;0,00032337577
IQ_2024-04-20T22-09-57_609205265.json;0;1;1;0,3272851;0,6725406;0,0001742718
IQ_2024-04-20T22-09-57_609205265.json;1;1;0;0,60905975;0,39076605;0,00017419567
IQ_2024-04-20T22-09-57_609205265.json;2;1;0;0,6584029;0,34089997;0,0006970896
IQ_2024-04-20T22-09-57_609205265.json;3;1;0;0,6152144;0,38452268;0,00026296434
IQ_2024-04-20T22-10-01_996775.json;0;1;1;0,3477485;0,6520546;0,000196916
IQ_2024-04-20T22-10-01_996775.json;1;0;0;0,95958716;0,037904542;0,0025083707
IQ_2024-04-20T22-10-01_996775.json;2;0;0;0,95881104;0,016521398;0,02466761
IQ_2024-04-20T22-10-01_996775.json;3;0;0;0,83369136;0,16220966;0,004098965
IQ_2024-04-20T22-10-04_404319977.json;0;1;0;0,5041373;0,4874426;0,0084201675
IQ_2024-04-20T22-10-04_404319977.json;1;1;1;0,464296;0,53459924;0,0011048028
IQ_2024-04-20T22-10-04_404319977.json;2;1;1;0,04426083;0,9556396;9,95415e-05
IQ_2024-04-20T22-10-04_404319977.json;3;1;1;0,035915535;0,9640067;7,778086e-05
IQ_2024-04-20T22-10-07_805209555.json;0;1;1;0,035418004;0,96448296;9,9078825e-05
IQ_2024-04-20T22-10-07_805209555.json;1;0;0;0,902918;0,09481066;0,0022713125
IQ_2024-04-20T22-10-07_805209555.json;2;0;0;0,9108874;0,0890513;6,139554e-05
IQ_2024-04-20T22-10-07_805209555.json;3;1;1;0,29124323;0,70657855;0,0021781602
IQ_2024-04-20T22-10-11_207184480.json;0;1;1;0,09677986;0,90100646;0,002213628
IQ_2024-04-20T22-10-11_207184480.json;1;0;0;0,93784183;0,0620521;0,000106044405
IQ_2024-04-20T22-10-11_207184480.json;2;1;1;0,37097162;0,62854445;0,0004839911
IQ_2024-04-20T22-10-11_207184480.json;3;0;0;0,8275296;0,17239068;7,967736e-05
IQ_2024-04-20T22-10-14_610650498.json;0;0;0;0,8461044;0,1532472;0,00064843753
IQ_2024-04-20T22-10-14_610650498.json;1;0;0;0,87054425;0,1287826;0,00067306275
IQ_2024-04-20T22-10-14_610650498.json;2;0;0;0,9796608;0,012280037;0,008059142
IQ_2024-04-20T22-10-14_610650498.json;3;0;0;0,9785896;0,004479696;0,016930616
IQ_2024-04-20T22-10-18_159694905.json;0;0;0;0,75756764;0,1791608;0,06327159
IQ_2024-04-20T22-10-18_159694905.json;1;0;0;0,82962567;0,09295199;0,077422395
IQ_2024-04-20T22-10-18_159694905.json;2;0;1;0,30419385;0,6893256;0,006480584
IQ_2024-04-20T22-10-18_159694905.json;3;1;1;0,32626006;0,6715749;0,002165024
IQ_2024-04-20T22-10-21_574321348.json;0;1;1;0,14469609;0,8551323;0,00017160617
IQ_2024-04-20T22-10-21_574321348.json;1;0;0;0,81517863;0,18351267;0,0013086838
IQ_2024-04-20T22-10-21_574321348.json;2;1;1;0,04079188;0,95867646;0,00053162035
IQ_2024-04-20T22-10-21_574321348.json;3;1;1;0,023872934;0,97580963;0,00031746604
IQ_2024-04-20T22-10-25_133321149.json;0;1;1;0,03831385;0,9614136;0,00027247384
IQ_2024-04-20T22-10-25_133321149.json;1;1;0;0,6410071;0,35762498;0,0013678814
IQ_2024-04-20T22-10-25_133321149.json;2;0;0;0,9975126;0,0020572783;0,00043013127
IQ_2024-04-20T22-10-25_133321149.json;3;0;0;0,99595034;0,0006914814;0,0033581327
IQ_2024-04-20T22-10-28_670716103.json;0;0;0;0,95821065;0,033699125;0,008090247
IQ_2024-04-20T22-10-28_670716103.json;1;0;0;0,9525865;0,0073740087;0,040039487
IQ_2024-04-20T22-10-28_670716103.json;2;0;0;0,92091954;0,023995947;0,05508452
IQ_2024-04-20T22-10-28_670716103.json;3;0;0;0,86941284;0,020189602;0,11039757
IQ_2024-04-20T22-10-32_95834665.json;0;0;0;0,9163319;0,023731995;0,059936058
IQ_2024-04-20T22-10-32_95834665.json;1;1;1;0,07552257;0,84851056;0,075966805
IQ_2024-04-20T22-10-32_95834665.json;2;0;0;0,6027009;0,3963468;0,00095231336
IQ_2024-04-20T22-10-32_95834665.json;3;0;0;0,77332884;0,18360469;0,043066453
IQ_2024-04-20T22-10-35_499835836.json;0;1;0;0,85295224;0,12133057;0,025717126
IQ_2024-04-20T22-10-35_499835836.json;1;1;1;0,20872808;0,7850841;0,0061878716
IQ_2024-04-20T22-10-35_499835836.json;2;1;1;0,06329418;0,9361099;0,00059598516
IQ_2024-04-20T22-10-35_499835836.json;3;1;1;0,20978399;0,7897927;0,00042332223
IQ_2024-04-20T22-10-38_901040197.json;0;0;0;0,8806258;0,11928545;8,872701e-05
IQ_2024-04-20T22-10-38_901040197.json;1;0;0;0,9048366;0,0949173;0,00024614073
IQ_2024-04-20T22-10-38_901040197.json;2;0;0;0,9427877;0,05627985;0,0009324452
IQ_2024-04-20T22-10-38_901040197.json;3;1;1;0,25106066;0,74308264;0,0058566956
IQ_2024-04-20T22-10-42_340878876.json;0;1;1;0,13000327;0,8656366;0,0043601664
IQ_2024-04-20T22-10-42_340878876.json;1;0;1;0,26807815;0,7296458;0,0022760704
IQ_2024-04-20T22-10-42_340878876.json;2;1;1;0,04187763;0,95757306;0,000549272
IQ_2024-04-20T22-10-42_340878876.json;3;0;0;0,6766489;0,32311335;0,00023771566
IQ_2024-04-20T22-10-45_776677666.json;0;0;0;0,8457022;0,1540451;0,00025270355
IQ_2024-04-20T22-10-45_776677666.json;1;0;0;0,8227542;0,11941767;0,057828125
